# GPSports Console Export : 18/03/2019 8:08:45 PM,,,,,,,,
# Reference time : 16/03/2019 9:20:01 AM UTC,,,,,,,,
# CentisecTime : 155272800100,,,,,,,,
# DeviceId : 4735,,,,,,,,
# Speed Units : Meters Per Second,,,,,,,,
# Distance Units : Meters,,,,,,,,
# Split: “Game”,,,,,,,,
"# Athlete: ""Player B""",,,,,,,,
Timestamp,Seconds,Velocity,Acceleration,Odometer,Latitude,Longitude,Heart Rate,Body Load
16/03/2019 8:20:25 PM,24.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:25 PM,24.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:25 PM,24.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:25 PM,24.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:25 PM,24.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:25 PM,24.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:25 PM,24.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:26 PM,25,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:26 PM,25.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:26 PM,25.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:26 PM,25.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:26 PM,25.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:26 PM,25.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:26 PM,25.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:26 PM,25.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:26 PM,25.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:26 PM,25.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:27 PM,26,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:27 PM,26.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:27 PM,26.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:27 PM,26.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:27 PM,26.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:27 PM,26.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:27 PM,26.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:27 PM,26.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:27 PM,26.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:27 PM,26.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:28 PM,27,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:28 PM,27.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:28 PM,27.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:28 PM,27.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:28 PM,27.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:28 PM,27.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:28 PM,27.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:28 PM,27.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:28 PM,27.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:28 PM,27.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:29 PM,28,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:29 PM,28.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:29 PM,28.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:29 PM,28.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:29 PM,28.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:29 PM,28.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:29 PM,28.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:29 PM,28.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:29 PM,28.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:29 PM,28.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:30 PM,29,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:30 PM,29.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:30 PM,29.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:30 PM,29.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:30 PM,29.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:30 PM,29.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:30 PM,29.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:30 PM,29.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:30 PM,29.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:30 PM,29.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:31 PM,30,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:31 PM,30.1,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:31 PM,30.2,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:31 PM,30.3,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:31 PM,30.4,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:31 PM,30.5,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:31 PM,30.6,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:31 PM,30.7,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:31 PM,30.8,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:31 PM,30.9,0,0,0,43.6907869,7.1921941,0,0
16/03/2019 8:20:32 PM,31,0,0,0,43.6907869,7.1921941,0,0
